TransactionID,CustomerID,Product,Price,Quantity,PaymentType,City,Country,TransactionDate,DiscountApplied,Rating,Browser,SessionDuration,CouponCode,ReturnStatus,Warehouse,ReviewText,Category_Electronics,Category_Fashion,Device_Mobile,Device_Tablet,ShippingType_Standard,TotalSpend,Engagement,AvgSpend,SpendPerTime,Cluster
4126,1854,Laptop,5806,3,2,Chennai,India,2023-04-05,N,2.5389206110823346,0,212,YIrSES,Returned,WH3,Average,True,False,True,False,True,17418,538.251169549455,4354.5,81.77464788732394,0
3778,1675,Laptop,84823,1,2,Chennai,IND,2023-04-05,N,1.4454920179835882,2,413,YIrSES,Returned,WH1,Bad,True,False,False,True,False,84823,596.988203427222,42411.5,204.88647342995168,0
2244,1611,Dress,39161,4,1,Hyderabad,IND,2023-04-05,Yes,4.818077450986621,0,6,OFF20,Returned,WH3,Average,True,False,True,False,True,156644,28.908464705919727,31328.8,22377.714285714286,-1
46,1099,Shoes,3442,4,1,Delhi,IN,,No,1.5154463873250004,1,51,SAVE10,Not Returned,WH2,Average,False,False,True,False,True,13768,77.28776575357502,2753.6,264.7692307692308,0
2842,1204,Mobile,99696,3,1,Chennai,IND,,No,2.746600258525578,1,143,OFF20,Not Returned,WH2,Bad,True,False,True,False,True,299088,392.7638369691577,74772.0,2077.0,0
3706,1562,Mobile,51034,2,1,Delhi,IND,,N,4.78823141281647,1,138,YIrSES,Not Returned,WH2,Good,True,False,True,False,True,102068,660.7759349686728,34022.666666666664,734.3021582733813,0
1199,1875,Shoes,47947,2,0,Delhi,IND,,N,1.5559122750575043,2,87,YIrSES,Not Returned,WH1,Bad,False,True,True,False,True,95894,135.36436793000289,31964.666666666668,1089.7045454545455,0
540,1286,Laptop,8843,4,0,Chennai,IND,,N,3.699629904722591,2,323,SAVE10,Not Returned,WH2,Bad,False,True,True,False,True,35372,1194.9804592253968,7074.4,109.17283950617283,0
456,1892,Dress,25865,2,0,Hyderabad,IND,,N,3.796596398278387,2,87,OFF20,Returned,WH3,Bad,False,True,True,False,False,51730,330.3038866502196,17243.333333333332,587.8409090909091,0
1361,1299,Headphones,14852,3,0,Mumbai,IN,2023-04-05,N,4.661819577063036,2,263,OFF20,Not Returned,WH3,Good,True,False,False,True,False,44556,1226.0585487675785,11139.0,168.77272727272728,0
2968,1173,Dress,53468,2,0,Hyderabad,IN,,Y,1.456465060812604,2,287,SAVE10,Not Returned,WH3,Bad,False,True,True,False,False,106936,418.00547245321735,35645.333333333336,371.30555555555554,0
442,1618,Laptop,52267,2,3,Delhi,IN,,Y,3.5392203319780853,1,227,OFF20,Not Returned,WH3,Good,True,False,True,False,False,104534,803.4030153590254,34844.666666666664,458.4824561403509,0
3635,1056,Dress,84849,1,3,Chennai,IN,,N,1.0934380786512348,2,349,SAVE10,Returned,WH3,Average,False,False,True,False,False,84849,381.60988944928096,42424.5,242.4257142857143,0
4431,1361,Dress,21643,4,1,Hyderabad,IN,,N,3.708503617483186,0,161,YIrSES,Not Returned,WH3,Bad,False,False,True,False,True,86572,597.0690824147929,17314.4,534.395061728395,0
162,1925,Headphones,84197,3,1,Mumbai,IND,,N,3.7687524219590154,1,107,YIrSES,Not Returned,WH2,Bad,False,False,False,True,True,252591,403.25650914961466,63147.75,2338.8055555555557,0
3840,1869,Mobile,6338,3,3,Mumbai,IND,2023-04-05,N,2.6915857882042964,1,473,YIrSES,Not Returned,WH3,Good,False,False,False,True,True,19014,1273.120077820632,4753.5,40.11392405063291,0
503,1233,Headphones,93597,2,1,Delhi,IN,,N,3.3763269735312837,1,309,YIrSES,Not Returned,WH1,Good,True,False,False,False,True,187194,1043.2850348211666,62398.0,603.8516129032258,0
3900,1952,Headphones,26622,2,1,Chennai,IN,,Y,1.0413758434615523,1,421,YIrSES,Not Returned,WH1,Average,False,True,False,True,True,53244,438.4192300973135,17748.0,126.17061611374407,0
3832,1749,Dress,6279,4,2,Chennai,IN,2023-04-05,Y,1.650714211693554,1,419,OFF20,Not Returned,WH3,Bad,True,False,False,True,False,25116,691.6492546995992,5023.2,59.8,0
2206,1761,Shoes,16908,3,2,Chennai,IN,2023-04-05,N,1.1608007566600578,0,265,OFF20,Returned,WH3,Average,True,False,True,False,False,50724,307.6122005149153,12681.0,190.69172932330827,0
1949,1861,Shoes,77276,1,1,Delhi,IN,2023-04-05,Yes,4.035065575732765,1,175,SAVE10,Returned,WH1,Bad,False,False,False,False,False,77276,706.1364757532339,38638.0,439.0681818181818,0
777,1534,Shoes,92819,2,3,Mumbai,IND,,Y,4.267497508034866,0,358,OFF20,Returned,WH1,Bad,False,True,False,False,True,185638,1527.764107876482,61879.333333333336,517.0974930362117,0
486,1994,Shoes,80262,3,2,Hyderabad,IND,,Y,1.8512547941909188,0,1,OFF20,Not Returned,WH3,Good,False,True,True,False,True,240786,1.8512547941909188,60196.5,120393.0,-1
1658,1135,Mobile,40851,3,3,Hyderabad,IND,,Yes,3.8988352317604313,0,422,YIrSES,Not Returned,WH1,Good,False,True,True,False,True,122553,1645.308467802902,30638.25,289.72340425531917,0
1999,1145,Laptop,70207,2,0,Hyderabad,IND,,Y,2.8089278908656845,2,260,SAVE10,Not Returned,WH3,Good,False,True,True,False,True,140414,730.3212516250779,46804.666666666664,537.9846743295019,0
2192,1685,Dress,31096,1,1,Mumbai,IN,,Y,1.7500236512635996,2,422,OFF20,Not Returned,WH1,Good,False,True,True,False,False,31096,738.5099808332391,15548.0,73.5130023640662,0
1107,1395,Dress,59732,2,2,Mumbai,IND,2023-04-05,No,3.930505052731429,0,114,OFF20,Not Returned,WH1,Average,True,False,True,False,False,119464,448.0775760113829,39821.333333333336,1038.817391304348,0
4038,1693,Shoes,59790,1,1,Mumbai,IND,2023-04-05,N,1.5002121796611458,2,301,SAVE10,Returned,WH3,Good,True,False,False,False,False,59790,451.5638660780049,29895.0,197.98013245033113,0
85,1244,Shoes,1484,4,2,Mumbai,IN,,Yes,3.594008275865027,0,165,SAVE10,Returned,WH2,Good,True,False,True,False,False,5936,593.0113655177295,1187.2,35.75903614457831,0
4169,1729,Shoes,43860,1,2,Hyderabad,IN,,Y,4.883635766569059,0,423,OFF20,Returned,WH3,Bad,True,False,True,False,False,43860,2065.777929258712,21930.0,103.44339622641509,0
3099,1470,Shoes,35380,4,0,Mumbai,IN,,Yes,2.9631225150137617,1,224,OFF20,Returned,WH2,Good,False,True,False,True,False,141520,663.7394433630826,28304.0,628.9777777777778,0
3790,1029,Shoes,74073,3,1,Chennai,India,,No,2.487297914809784,1,18,OFF20,Returned,WH2,Average,False,True,False,True,False,222219,44.77136246657611,55554.75,11695.736842105263,0
1143,1175,Mobile,1972,3,3,Hyderabad,India,,Y,3.892107055763989,1,170,OFF20,Returned,WH2,Good,False,True,False,True,False,5916,661.6581994798781,1479.0,34.59649122807018,0
2019,1865,Mobile,71003,4,3,Chennai,India,,Y,3.114626333108757,1,362,SAVE10,Not Returned,WH2,Bad,True,False,False,True,False,284012,1127.49473258537,56802.4,782.4022038567493,0
61,1106,Mobile,98911,3,0,Chennai,India,,Y,3.7448557478635545,2,275,YIrSES,Not Returned,WH2,Average,True,False,False,False,False,296733,1029.8353306624774,74183.25,1075.1195652173913,0
3233,1211,Laptop,1780,1,1,Delhi,IND,2023-04-05,Yes,2.282933611503512,2,447,OFF20,Not Returned,WH2,Average,True,False,False,True,False,1780,1020.4713243420699,890.0,3.9732142857142856,0
2624,1625,Dress,12288,3,0,Chennai,IND,2023-04-05,No,1.0072675292001936,0,465,SAVE10,Not Returned,WH2,Good,False,True,True,False,True,36864,468.37940107809004,9216.0,79.10729613733906,0
3577,1338,Dress,73850,3,0,Chennai,IND,,Yes,1.1739887469886892,0,384,YIrSES,Not Returned,WH2,Bad,False,False,False,False,True,221550,450.81167884365664,55387.5,575.4545454545455,0
493,1366,Dress,24450,4,0,Delhi,India,,Yes,3.2227722947909263,0,410,YIrSES,Returned,WH2,Good,False,True,False,False,False,97800,1321.3366408642798,19560.0,237.95620437956205,0
3965,1470,Shoes,74989,1,0,Mumbai,IND,,N,3.451342011116859,0,386,YIrSES,Not Returned,WH2,Good,False,True,False,False,True,74989,1332.2180162911075,37494.5,193.77002583979328,0
1340,1291,Mobile,18814,3,1,Delhi,IND,,No,1.4916339915298469,2,145,YIrSES,Not Returned,WH3,Good,False,True,False,False,True,56442,216.2869287718278,14110.5,386.5890410958904,0
2634,1076,Mobile,74170,1,1,Mumbai,IND,,No,1.4962608045419294,2,286,OFF20,Not Returned,WH3,Average,False,True,False,False,False,74170,427.93059009899184,37085.0,258.4320557491289,0
4876,1487,Headphones,82897,2,0,Mumbai,India,,No,3.5029863887851467,1,235,OFF20,Not Returned,WH1,Good,True,False,False,True,False,165794,823.2018013645095,55264.666666666664,702.5169491525423,0
481,1165,Mobile,76584,1,0,Chennai,India,,Y,4.471914580679835,1,152,YIrSES,Not Returned,WH1,Good,False,False,False,True,False,76584,679.7310162633349,38292.0,500.54901960784315,0
335,1215,Mobile,28961,3,0,Chennai,IND,2023-04-05,Y,2.9827923027398757,1,142,SAVE10,Returned,WH2,Good,False,False,True,False,True,86883,423.55650698906237,21720.75,607.5734265734266,0
2621,1389,Laptop,78034,1,1,Delhi,India,,Y,2.7338852935302147,1,304,YIrSES,Not Returned,WH2,Bad,False,False,False,False,True,78034,831.1011292331852,39017.0,255.84918032786885,0
4612,1980,Shoes,767,2,2,Delhi,India,2023-04-05,Y,4.891720222827965,1,351,YIrSES,Not Returned,WH1,Average,True,False,False,True,False,1534,1716.9937982126157,511.3333333333333,4.357954545454546,0
3515,1954,Shoes,60394,2,2,Delhi,IND,2023-04-05,No,2.9343410940725887,1,432,OFF20,Not Returned,WH3,Good,False,True,False,True,False,120788,1267.6353526393584,40262.666666666664,278.95612009237874,0
1843,1446,Mobile,86600,4,2,Mumbai,IN,2023-04-05,No,1.9461679597288328,2,449,SAVE10,Not Returned,WH1,Good,True,False,False,False,True,346400,873.8294139182459,69280.0,769.7777777777778,0
2404,1450,Laptop,99300,3,3,Hyderabad,India,,No,2.601296441081549,2,70,OFF20,Not Returned,WH3,Bad,False,False,True,False,True,297900,182.09075087570844,74475.0,4195.774647887324,0
765,1872,Laptop,62848,2,2,Delhi,India,2023-04-05,N,1.005609080234362,1,141,YIrSES,Not Returned,WH3,Good,False,True,False,False,True,125696,141.79088031304505,41898.666666666664,885.1830985915493,0
3003,1181,Shoes,61947,1,2,Delhi,IND,2023-04-05,Yes,1.7674917892115989,1,112,SAVE10,Not Returned,WH2,Average,False,True,False,True,False,61947,197.95908039169908,30973.5,548.2035398230089,0
1166,1852,Mobile,1990,2,1,Delhi,IN,,Y,3.715445489938776,2,74,OFF20,Returned,WH2,Average,True,False,False,True,False,3980,274.94296625546946,1326.6666666666667,53.06666666666667,0
4186,1715,Headphones,58641,1,2,Delhi,IN,2023-04-05,No,3.467539612574888,2,315,YIrSES,Returned,WH3,Average,False,True,False,True,True,58641,1092.2749779610897,29320.5,185.5727848101266,0
2187,1319,Headphones,40294,4,2,Hyderabad,IN,2023-04-05,Y,4.491424723884691,2,349,SAVE10,Returned,WH2,Good,False,True,True,False,False,161176,1567.5072286357572,32235.2,460.5028571428571,0
1762,1674,Headphones,39722,2,3,Mumbai,India,2023-04-05,Y,3.0897062466151937,0,291,YIrSES,Not Returned,WH2,Bad,False,True,False,True,True,79444,899.1045177650213,26481.333333333332,272.06849315068496,0
1227,1837,Dress,91924,3,3,Mumbai,IN,2023-04-05,Y,4.396073308786944,2,19,OFF20,Returned,WH1,Good,False,True,False,False,True,275772,83.52539286695193,68943.0,13788.6,2
4341,1395,Dress,97844,3,1,Delhi,India,2023-04-05,N,4.945456108195284,2,115,OFF20,Returned,WH2,Good,False,True,True,False,True,293532,568.7274524424577,73383.0,2530.448275862069,0
1512,1531,Mobile,85599,2,1,Delhi,IND,2023-04-05,No,1.0889361106652982,2,487,OFF20,Returned,WH2,Good,True,False,True,False,True,171198,530.3118858940002,57066.0,350.8155737704918,0
1800,1484,Mobile,3670,4,2,Mumbai,India,2023-04-05,Yes,2.98485521147614,1,349,YIrSES,Returned,WH2,Good,False,True,True,False,True,14680,1041.7144688051728,2936.0,41.94285714285714,0
848,1374,Mobile,77713,3,0,Chennai,IN,,Yes,1.7022810536780808,1,11,OFF20,Not Returned,WH3,Average,False,False,False,False,True,233139,18.725091590458888,58284.75,19428.25,-1
3964,1828,Dress,82438,1,0,Delhi,IND,,Yes,3.1887526062501927,1,432,OFF20,Not Returned,WH2,Average,False,False,False,False,False,82438,1377.5411259000832,41219.0,190.3879907621247,0
570,1864,Headphones,41820,4,0,Delhi,IND,,N,3.230508929069373,1,419,SAVE10,Returned,WH2,Average,False,False,True,False,False,167280,1353.5832412800673,33456.0,398.2857142857143,0
1901,1725,Mobile,2502,3,3,Delhi,India,2023-04-05,N,2.247077142565226,1,26,SAVE10,Not Returned,WH2,Good,False,False,False,False,False,7506,58.42400570669587,1876.5,278.0,0
2511,1787,Shoes,88091,4,3,Delhi,IND,2023-04-05,Y,2.279849126712892,0,459,SAVE10,Not Returned,WH2,Good,True,False,False,True,True,352364,1046.4507491612176,70472.8,766.008695652174,0
4762,1799,Shoes,5425,1,0,Delhi,IND,2023-04-05,No,3.3720265886353515,0,166,OFF20,Not Returned,WH2,Average,False,True,False,False,False,5425,559.7564137134683,2712.5,32.48502994011976,0
1471,1937,Dress,9793,2,0,Delhi,India,2023-04-05,No,4.496310044836575,0,307,SAVE10,Not Returned,WH2,Average,False,True,True,False,True,19586,1380.3671837648285,6528.666666666667,63.59090909090909,0
1566,1952,Headphones,70752,2,2,Mumbai,IND,,N,1.1976631189657565,1,467,OFF20,Not Returned,WH2,Good,False,True,False,True,True,141504,559.3086765570083,47168.0,302.35897435897436,0
4680,1906,Headphones,12628,3,0,Hyderabad,IN,,Yes,1.2348503058354487,0,189,OFF20,Not Returned,WH1,Average,False,True,False,False,True,37884,233.38670780289982,9471.0,199.38947368421051,0
3694,1109,Headphones,52859,4,3,Hyderabad,IN,,No,1.6914683004851212,0,51,YIrSES,Returned,WH1,Good,False,False,True,False,True,211436,86.26488332474118,42287.2,4066.076923076923,0
4190,1688,Headphones,3836,2,1,Mumbai,India,,No,4.666897724527848,1,279,OFF20,Returned,WH3,Good,False,False,True,False,False,7672,1302.0644651432697,2557.3333333333335,27.4,0
378,1385,Laptop,70978,4,3,Delhi,India,,Yes,1.891837801750269,0,133,OFF20,Returned,WH1,Bad,False,False,True,False,True,283912,251.61442763278578,56782.4,2118.7462686567164,0
2903,1017,Laptop,37847,1,3,Delhi,IND,,Yes,1.637408897378767,1,249,OFF20,Returned,WH3,Average,False,False,False,True,True,37847,407.714815447313,18923.5,151.388,0
4480,1962,Dress,10844,2,3,Delhi,IND,,No,1.0641912347998512,0,322,SAVE10,Returned,WH3,Bad,False,False,True,False,True,21688,342.6695776055521,7229.333333333333,67.14551083591331,0
3232,1133,Shoes,46445,4,0,Chennai,IN,,Y,3.569919510953506,2,241,YIrSES,Returned,WH2,Bad,False,False,True,False,False,185780,860.3506021397949,37156.0,767.6859504132232,0
1284,1799,Headphones,872,3,0,Hyderabad,IND,,Y,2.025456328324348,2,242,YIrSES,Not Returned,WH3,Bad,False,False,False,False,True,2616,490.1604314544922,654.0,10.765432098765432,0
1767,1453,Shoes,7988,2,2,Hyderabad,IND,,Y,1.9329731526456,2,233,YIrSES,Not Returned,WH3,Bad,True,False,False,True,False,15976,450.3827445664248,5325.333333333333,68.27350427350427,0
314,1757,Headphones,98060,2,2,Hyderabad,India,,Yes,1.5386349025294397,1,180,YIrSES,Returned,WH3,Bad,True,False,False,False,False,196120,276.95428245529916,65373.333333333336,1083.53591160221,0
2916,1792,Headphones,68432,2,1,Mumbai,India,,Yes,2.094029454861144,1,73,OFF20,Returned,WH3,Good,True,False,False,True,False,136864,152.8641502048635,45621.333333333336,1849.5135135135135,0
223,1440,Headphones,22892,4,1,Mumbai,India,2023-04-05,N,4.037639274204189,1,395,OFF20,Returned,WH3,Average,False,True,True,False,False,91568,1594.8675133106544,18313.6,231.23232323232324,0
3732,1797,Shoes,53253,2,0,Chennai,IN,2023-04-05,Y,1.6587581053335465,1,328,OFF20,Not Returned,WH2,Average,True,False,False,True,False,106506,544.0726585494033,35502.0,323.72644376899694,0
4687,1045,Shoes,24711,1,3,Chennai,IND,2023-04-05,Y,3.7316482319362025,1,141,OFF20,Returned,WH3,Bad,True,False,False,True,True,24711,526.1624007030046,12355.5,174.0211267605634,0
3377,1441,Shoes,3760,3,2,Mumbai,IND,,Y,4.961908250547776,1,337,OFF20,Returned,WH2,Good,False,True,True,False,True,11280,1672.1630804346005,2820.0,33.37278106508876,0
2821,1797,Shoes,2383,1,2,Hyderabad,India,,No,4.484660298668119,2,46,SAVE10,Not Returned,WH3,Good,False,False,True,False,False,2383,206.2943737387335,1191.5,50.702127659574465,0
4956,1616,Dress,34140,1,2,Mumbai,IN,2023-04-05,Yes,2.342746285852032,1,25,SAVE10,Returned,WH2,Good,False,False,True,False,False,34140,58.568657146300794,17070.0,1313.076923076923,0
2953,1010,Laptop,67149,4,3,Hyderabad,IN,,No,4.467364253662417,2,286,YIrSES,Returned,WH1,Average,False,True,False,True,True,268596,1277.6661765474514,53719.2,935.8745644599303,0
2329,1947,Laptop,85675,1,3,Chennai,India,,Y,2.2703757497596797,2,376,SAVE10,Returned,WH1,Good,False,True,False,True,True,85675,853.6612819096396,42837.5,227.25464190981432,0
4817,1582,Dress,89503,1,0,Chennai,IND,,No,3.664707851430392,2,472,YIrSES,Not Returned,WH2,Average,False,True,False,False,True,89503,1729.742105875145,44751.5,189.22410147991545,0
3863,1776,Laptop,89034,2,0,Delhi,IND,2023-04-05,Y,3.387779495672498,0,195,OFF20,Not Returned,WH3,Good,False,True,False,True,False,178068,660.6170016561371,59356.0,908.5102040816327,0
1522,1916,Dress,51686,1,1,Mumbai,IND,2023-04-05,Y,2.0732307366633176,1,358,YIrSES,Not Returned,WH2,Good,False,False,False,False,False,51686,742.2166037254677,25843.0,143.97214484679665,0
3681,1821,Laptop,2507,4,1,Delhi,IND,,N,1.685949683594179,1,214,YIrSES,Returned,WH2,Bad,True,False,False,False,True,10028,360.7932322891543,2005.6,46.64186046511628,0
4927,1629,Headphones,46892,2,1,Hyderabad,India,,N,2.757158311345667,0,328,YIrSES,Not Returned,WH3,Bad,False,True,True,False,False,93784,904.3479261213788,31261.333333333332,285.05775075987845,0
3772,1604,Headphones,20213,3,1,Hyderabad,IN,,N,1.6884955796456111,1,68,SAVE10,Returned,WH3,Average,False,True,True,False,True,60639,114.81769941590156,15159.75,878.8260869565217,0
417,1081,Mobile,35126,2,2,Hyderabad,IND,,No,4.188477763778395,2,311,OFF20,Not Returned,WH3,Average,False,True,True,False,True,70252,1302.6165845350808,23417.333333333332,225.16666666666666,0
2920,1951,Headphones,56317,2,2,Mumbai,IND,,Yes,1.7991511295291325,2,187,OFF20,Not Returned,WH2,Bad,False,True,False,True,True,112634,336.4412612219478,37544.666666666664,599.1170212765958,0
3161,1975,Shoes,92110,2,1,Mumbai,IND,2023-04-05,Yes,4.784665741683808,2,274,YIrSES,Returned,WH2,Average,False,False,False,False,True,184220,1310.9984132213633,61406.666666666664,669.8909090909091,0
4234,1172,Headphones,6955,2,1,Delhi,IND,,Yes,1.548070976149296,2,203,SAVE10,Returned,WH1,Good,False,True,False,False,False,13910,314.2584081583071,4636.666666666667,68.18627450980392,0
1414,1175,Mobile,68084,1,0,Mumbai,IN,,Yes,1.91168842917622,2,120,SAVE10,Returned,WH1,Bad,True,False,False,True,False,68084,229.4026115011464,34042.0,562.6776859504132,0
1299,1806,Headphones,13889,1,3,Chennai,India,,Y,2.191922316515049,0,426,SAVE10,Returned,WH3,Bad,True,False,False,True,False,13889,933.7589068354109,6944.5,32.52693208430913,0
4963,1572,Laptop,91734,4,2,Chennai,India,,Y,1.406794834858613,1,253,SAVE10,Returned,WH1,Bad,False,True,False,True,True,366936,355.91909321922907,73387.2,1444.6299212598426,0
4113,1955,Laptop,4060,2,1,Hyderabad,IN,2023-04-05,Y,3.4311498811185035,1,94,OFF20,Returned,WH1,Good,True,False,True,False,True,8120,322.5280888251393,2706.6666666666665,85.47368421052632,0
4061,1104,Shoes,3089,2,2,Delhi,India,2023-04-05,No,2.0362064840602674,0,198,OFF20,Returned,WH3,Good,True,False,True,False,True,6178,403.1688838439329,2059.3333333333335,31.045226130653266,0
523,1216,Shoes,49213,3,3,Delhi,India,2023-04-05,Yes,3.4391518523412943,0,352,YIrSES,Returned,WH3,Good,True,False,True,False,False,147639,1210.5814520241356,36909.75,418.24079320113316,0
485,1770,Mobile,72415,2,0,Delhi,India,,No,4.230780905304575,0,25,YIrSES,Returned,WH1,Good,False,False,True,False,True,144830,105.76952263261437,48276.666666666664,5570.384615384615,0
3111,1648,Headphones,65403,2,2,Chennai,IN,,Yes,4.465351906380938,0,270,SAVE10,Returned,WH3,Average,False,True,True,False,False,130806,1205.6450147228534,43602.0,482.6789667896679,0
677,1999,Mobile,95435,1,1,Chennai,IND,,Yes,3.538888854664841,1,333,OFF20,Returned,WH1,Average,False,True,False,False,False,95435,1178.449988603392,47717.5,285.73353293413174,0
4858,1545,Dress,37603,4,2,Chennai,IND,2023-04-05,Yes,4.649119233214517,2,56,SAVE10,Returned,WH2,Average,True,False,False,True,False,150412,260.3506770600129,30082.4,2638.8070175438597,0
277,1612,Laptop,70543,4,2,Delhi,IND,,Y,4.099348132519572,2,397,SAVE10,Returned,WH2,Average,False,True,False,True,False,282172,1627.4412086102702,56434.4,708.9748743718593,0
184,1364,Laptop,83179,1,2,Mumbai,India,2023-04-05,No,4.343514544310905,1,80,YIrSES,Returned,WH1,Bad,False,True,False,True,True,83179,347.4811635448724,41589.5,1026.9012345679012,0
3399,1949,Dress,15344,3,1,Chennai,IN,,N,3.4429865616005864,1,185,OFF20,Returned,WH1,Bad,False,True,False,True,False,46032,636.9525138961085,11508.0,247.48387096774192,0
2810,1979,Mobile,46338,4,1,Delhi,IN,2023-04-05,Y,3.487774959981301,1,103,SAVE10,Returned,WH3,Bad,False,False,False,True,False,185352,359.24082087807403,37070.4,1782.2307692307693,0
4775,1488,Shoes,13510,4,1,Chennai,IN,,Y,4.491037263543288,0,347,SAVE10,Returned,WH2,Average,False,False,False,False,True,54040,1558.389930449521,10808.0,155.28735632183907,0
1219,1315,Shoes,41290,1,1,Delhi,IN,,Y,2.3136503640043378,1,376,OFF20,Returned,WH1,Bad,False,False,True,False,True,41290,869.932536865631,20645.0,109.52254641909815,0
4851,1239,Dress,86766,4,3,Chennai,IND,,Yes,3.155055710147034,0,214,SAVE10,Returned,WH2,Bad,False,True,False,True,True,347064,675.1819219714653,69412.8,1614.2511627906977,0
3638,1490,Dress,30032,4,3,Chennai,IND,,No,4.30808709002147,2,273,OFF20,Not Returned,WH2,Average,False,True,False,False,True,120128,1176.1077755758613,24025.6,438.42335766423355,0
1945,1345,Mobile,4512,4,3,Delhi,IN,,N,2.4108926754716147,1,325,YIrSES,Not Returned,WH1,Average,True,False,True,False,True,18048,783.5401195282748,3609.6,55.36196319018405,0
3559,1227,Mobile,13700,2,0,Delhi,IN,,N,2.097704325758569,2,24,SAVE10,Not Returned,WH2,Good,False,True,True,False,False,27400,50.34490381820565,9133.333333333334,1096.0,0
802,1813,Headphones,62399,2,0,Chennai,IND,,N,3.787693791861722,0,289,SAVE10,Not Returned,WH1,Good,False,True,False,True,False,124798,1094.6435058480376,41599.333333333336,430.3379310344828,0
487,1493,Headphones,16175,4,0,Chennai,IND,2023-04-05,No,2.458738863830277,0,107,OFF20,Returned,WH1,Average,False,False,False,True,False,64700,263.08505842983965,12940.0,599.074074074074,0
3795,1386,Headphones,85043,4,2,Hyderabad,IND,2023-04-05,No,1.2513938632491328,2,290,OFF20,Returned,WH3,Average,True,False,False,False,True,340172,362.9042203422485,68034.4,1168.975945017182,0
4203,1716,Mobile,3457,4,0,Hyderabad,IN,2023-04-05,N,4.927126052833227,1,236,OFF20,Returned,WH3,Good,True,False,False,False,True,13828,1162.8017484686416,2765.6,58.345991561181435,0
2777,1193,Shoes,65259,4,0,Delhi,India,2023-04-05,Yes,2.624929953265259,2,363,OFF20,Returned,WH2,Good,True,False,False,True,True,261036,952.849573035289,52207.2,717.1318681318681,0
4259,1502,Headphones,37691,1,1,Hyderabad,IN,2023-04-05,N,4.026595145183332,1,395,YIrSES,Returned,WH3,Bad,True,False,False,True,False,37691,1590.5050823474162,18845.5,95.17929292929293,0
2555,1729,Dress,21772,3,1,Delhi,IND,,Yes,3.257934345928255,1,357,YIrSES,Returned,WH1,Bad,False,True,False,True,False,65316,1163.0825614963871,16329.0,182.44692737430168,0
2061,1752,Headphones,79406,2,3,Mumbai,IND,2023-04-05,No,3.938576330753359,1,6,SAVE10,Returned,WH2,Bad,False,True,False,True,True,158812,23.631457984520154,52937.333333333336,22687.428571428572,1
347,1383,Headphones,29392,1,0,Hyderabad,IND,2023-04-05,Yes,4.848556445293148,1,158,SAVE10,Not Returned,WH2,Bad,False,True,False,True,True,29392,766.0719183563175,14696.0,184.85534591194968,0
880,1677,Shoes,67498,4,0,Mumbai,IND,,Y,1.4117223565294812,1,373,SAVE10,Not Returned,WH3,Bad,False,True,True,False,False,269992,526.5724389854964,53998.4,721.903743315508,0
479,1333,Headphones,66383,3,1,Mumbai,IN,,Y,4.278126794347406,1,399,SAVE10,Not Returned,WH3,Average,False,True,False,False,False,199149,1706.972590944615,49787.25,497.8725,0
689,1939,Dress,87704,1,0,Hyderabad,IN,,N,2.931728620681332,1,445,SAVE10,Returned,WH3,Bad,False,True,False,False,True,87704,1304.619236203193,43852.0,196.6457399103139,0
769,1358,Mobile,87467,3,3,Mumbai,IND,,Yes,1.957065123736924,1,17,YIrSES,Returned,WH3,Bad,False,True,True,False,False,262401,33.27010710352771,65600.25,14577.833333333334,2
187,1932,Mobile,2428,3,2,Mumbai,IN,2023-04-05,Y,3.781678272082752,2,492,SAVE10,Returned,WH3,Good,False,True,True,False,False,7284,1860.585709864714,1821.0,14.774847870182557,0
1294,1507,Dress,51717,3,2,Mumbai,IN,,Y,4.759894184372289,0,426,SAVE10,Returned,WH1,Average,True,False,True,False,False,155151,2027.714922542595,38787.75,363.3512880562061,0
835,1217,Shoes,75300,2,2,Hyderabad,India,2023-04-05,Y,3.4377168021312583,2,113,YIrSES,Returned,WH3,Average,True,False,True,False,False,150600,388.4619986408322,50200.0,1321.0526315789473,0
1558,1386,Shoes,41699,4,1,Hyderabad,IN,2023-04-05,Y,4.256260413669645,2,8,OFF20,Not Returned,WH3,Good,True,False,False,False,True,166796,34.05008330935716,33359.2,18532.88888888889,-1
3352,1302,Shoes,86261,1,1,Mumbai,IN,,No,2.375022843440928,2,179,OFF20,Not Returned,WH3,Bad,True,False,False,True,False,86261,425.12908897592615,43130.5,479.22777777777776,0
2985,1463,Mobile,74519,3,3,Hyderabad,India,,No,2.84177219513541,2,298,OFF20,Not Returned,WH2,Good,False,False,False,False,False,223557,846.8481141503521,55889.25,747.6822742474916,0
2748,1152,Laptop,1124,3,2,Delhi,India,,N,2.939744205593334,2,396,OFF20,Returned,WH2,Good,False,False,False,True,False,3372,1164.1387054149602,843.0,8.493702770780857,0
4639,1758,Laptop,15912,2,3,Delhi,India,,N,3.939727138198299,2,379,OFF20,Returned,WH3,Average,False,False,False,True,False,31824,1493.1565853771554,10608.0,83.74736842105263,0
1584,1121,Laptop,23103,2,2,Hyderabad,India,,Y,3.746919155605273,2,248,OFF20,Returned,WH1,Good,False,False,False,False,False,46206,929.2359505901078,15402.0,185.56626506024097,0
